metricId, name, subGroup, subMetricName, capabilityName, timestamp, value, unit
4648,Memory Usage %,,,Memory,11794307980936,17.160305,%
4648,Memory Usage %,,,Memory,11794509891268,17.166838,%
4616,CPU Total Load,,,CPU,11794383399084,1.818641,%
4616,CPU Total Load,,,CPU,11794584868352,0.603023,%
4648,Memory Usage %,,,Memory,11794712205536,17.165737,%
4648,Memory Usage %,,,Memory,11794914273376,17.164637,%
4865,GPU Utilization,,,GPU Processor,11794561167792,0.054846,%
4866,GPU Memory Bus Busy,,,GPU Processor,11794561167792,1.060405,%
4865,GPU Utilization,,,GPU Processor,11794634564596,0.056509,%
4866,GPU Memory Bus Busy,,,GPU Processor,11794634564596,1.015486,%
4865,GPU Utilization,,,GPU Processor,11794707717208,0.055226,%
4866,GPU Memory Bus Busy,,,GPU Processor,11794707717208,1.010415,%
4865,GPU Utilization,,,GPU Processor,11794781197992,0.062104,%
4866,GPU Memory Bus Busy,,,GPU Processor,11794781197992,0.962576,%
4865,GPU Utilization,,,GPU Processor,11794854020768,0.057190,%
4866,GPU Memory Bus Busy,,,GPU Processor,11794854020768,0.980205,%
4865,GPU Utilization,,,GPU Processor,11794926768560,0.056775,%
4866,GPU Memory Bus Busy,,,GPU Processor,11794926768560,0.984496,%
4865,GPU Utilization,,,GPU Processor,11795000810424,0.061105,%
4866,GPU Memory Bus Busy,,,GPU Processor,11795000810424,0.984418,%
4616,CPU Total Load,,,CPU,11794786321552,0.952142,%
4616,CPU Total Load,,,CPU,11794987636276,1.507558,%
4648,Memory Usage %,,,Memory,11795116404552,17.177015,%
4648,Memory Usage %,,,Memory,11795317685268,17.177427,%
4865,GPU Utilization,,,GPU Processor,11795074689788,0.059673,%
4866,GPU Memory Bus Busy,,,GPU Processor,11795074689788,1.007519,%
4865,GPU Utilization,,,GPU Processor,11795147565292,0.056879,%
4866,GPU Memory Bus Busy,,,GPU Processor,11795147565292,0.987329,%
4865,GPU Utilization,,,GPU Processor,11795220567312,0.056797,%
4866,GPU Memory Bus Busy,,,GPU Processor,11795220567312,0.977188,%
4865,GPU Utilization,,,GPU Processor,11795294383704,0.054985,%
4866,GPU Memory Bus Busy,,,GPU Processor,11795294383704,1.003780,%
4865,GPU Utilization,,,GPU Processor,11795367748216,0.062247,%
4866,GPU Memory Bus Busy,,,GPU Processor,11795367748216,0.972097,%
4865,GPU Utilization,,,GPU Processor,11795440663188,0.050559,%
4866,GPU Memory Bus Busy,,,GPU Processor,11795440663188,1.074297,%
4865,GPU Utilization,,,GPU Processor,11795515369196,0.059907,%
4866,GPU Memory Bus Busy,,,GPU Processor,11795515369196,1.004220,%
4616,CPU Total Load,,,CPU,11795189192332,2.053150,%
4616,CPU Total Load,,,CPU,11795390057620,8.237028,%
4648,Memory Usage %,,,Memory,11795518504172,17.174814,%
4648,Memory Usage %,,,Memory,11795718671672,17.574871,%
4616,CPU Total Load,,,CPU,11795591511132,19.164299,%
4616,CPU Total Load,,,CPU,11795793341280,19.480993,%
4865,GPU Utilization,,,GPU Processor,11795589167180,0.048379,%
4866,GPU Memory Bus Busy,,,GPU Processor,11795589167180,1.252638,%
4865,GPU Utilization,,,GPU Processor,11795663174516,0.040798,%
4866,GPU Memory Bus Busy,,,GPU Processor,11795663174516,1.467067,%
4865,GPU Utilization,,,GPU Processor,11795735905772,0.039613,%
4866,GPU Memory Bus Busy,,,GPU Processor,11795735905772,1.511293,%
4865,GPU Utilization,,,GPU Processor,11795808269648,0.038255,%
4866,GPU Memory Bus Busy,,,GPU Processor,11795808269648,1.469325,%
4865,GPU Utilization,,,GPU Processor,11795880653180,0.038505,%
4866,GPU Memory Bus Busy,,,GPU Processor,11795880653180,1.448702,%
4865,GPU Utilization,,,GPU Processor,11795953676364,0.040013,%
4866,GPU Memory Bus Busy,,,GPU Processor,11795953676364,1.475806,%
4865,GPU Utilization,,,GPU Processor,11796026592896,0.046398,%
4866,GPU Memory Bus Busy,,,GPU Processor,11796026592896,1.284780,%
4648,Memory Usage %,,,Memory,11795919258136,20.378635,%
4648,Memory Usage %,,,Memory,11796120360856,22.749886,%
4616,CPU Total Load,,,CPU,11795994659488,21.698385,%
4616,CPU Total Load,,,CPU,11796195811244,88.441490,%
4648,Memory Usage %,,,Memory,11796320828916,23.107821,%
4648,Memory Usage %,,,Memory,11796521685312,23.179270,%
4865,GPU Utilization,,,GPU Processor,11796099846544,0.053682,%
4866,GPU Memory Bus Busy,,,GPU Processor,11796099846544,1.124598,%
4865,GPU Utilization,,,GPU Processor,11796172365848,0.051032,%
4866,GPU Memory Bus Busy,,,GPU Processor,11796172365848,1.112218,%
4865,GPU Utilization,,,GPU Processor,11796244920980,0.039054,%
4866,GPU Memory Bus Busy,,,GPU Processor,11796244920980,1.432088,%
4865,GPU Utilization,,,GPU Processor,11796318449916,0.039717,%
4866,GPU Memory Bus Busy,,,GPU Processor,11796318449916,1.487756,%
4865,GPU Utilization,,,GPU Processor,11796391868092,0.044106,%
4866,GPU Memory Bus Busy,,,GPU Processor,11796391868092,1.259307,%
4865,GPU Utilization,,,GPU Processor,11796465154916,0.048682,%
4866,GPU Memory Bus Busy,,,GPU Processor,11796465154916,1.224848,%
4865,GPU Utilization,,,GPU Processor,11796538049296,0.044192,%
4866,GPU Memory Bus Busy,,,GPU Processor,11796538049296,1.234895,%
4616,CPU Total Load,,,CPU,11796396679964,90.050125,%
4616,CPU Total Load,,,CPU,11796598403564,90.010071,%
4648,Memory Usage %,,,Memory,11796722621060,23.178720,%
4648,Memory Usage %,,,Memory,11796924371804,23.192200,%
4865,GPU Utilization,,,GPU Processor,11796612239048,0.048611,%
4866,GPU Memory Bus Busy,,,GPU Processor,11796612239048,1.224519,%
4865,GPU Utilization,,,GPU Processor,11796685658680,0.044629,%
4866,GPU Memory Bus Busy,,,GPU Processor,11796685658680,1.354491,%
4865,GPU Utilization,,,GPU Processor,11796759757692,0.042862,%
4866,GPU Memory Bus Busy,,,GPU Processor,11796759757692,1.393595,%
4865,GPU Utilization,,,GPU Processor,11796832702616,0.042995,%
4866,GPU Memory Bus Busy,,,GPU Processor,11796832702616,1.398468,%
4865,GPU Utilization,,,GPU Processor,11796904982200,0.044639,%
4866,GPU Memory Bus Busy,,,GPU Processor,11796904982200,1.254836,%
4865,GPU Utilization,,,GPU Processor,11796977658388,0.046125,%
4866,GPU Memory Bus Busy,,,GPU Processor,11796977658388,1.207293,%
4865,GPU Utilization,,,GPU Processor,11797051002360,0.053646,%
4866,GPU Memory Bus Busy,,,GPU Processor,11797051002360,1.122348,%
4616,CPU Total Load,,,CPU,11796799691820,90.795967,%
4616,CPU Total Load,,,CPU,11797000988812,91.959694,%
4648,Memory Usage %,,,Memory,11797126239704,23.191889,%
4648,Memory Usage %,,,Memory,11797327243676,23.209768,%
4616,CPU Total Load,,,CPU,11797202894776,89.553513,%
4616,CPU Total Load,,,CPU,11797404230456,47.480064,%
4865,GPU Utilization,,,GPU Processor,11797125039804,0.049024,%
4866,GPU Memory Bus Busy,,,GPU Processor,11797125039804,1.198814,%
4865,GPU Utilization,,,GPU Processor,11797199575720,0.368021,%
4866,GPU Memory Bus Busy,,,GPU Processor,11797199575720,1.050832,%
4865,GPU Utilization,,,GPU Processor,11797274124584,0.041124,%
4866,GPU Memory Bus Busy,,,GPU Processor,11797274124584,1.465181,%
4865,GPU Utilization,,,GPU Processor,11797347595176,0.045274,%
4866,GPU Memory Bus Busy,,,GPU Processor,11797347595176,1.322883,%
4865,GPU Utilization,,,GPU Processor,11797421643020,0.040976,%
4866,GPU Memory Bus Busy,,,GPU Processor,11797421643020,1.446195,%
4865,GPU Utilization,,,GPU Processor,11797494671872,0.040669,%
4866,GPU Memory Bus Busy,,,GPU Processor,11797494671872,1.468042,%
4865,GPU Utilization,,,GPU Processor,11797567209896,0.047510,%
4866,GPU Memory Bus Busy,,,GPU Processor,11797567209896,1.186727,%
4648,Memory Usage %,,,Memory,11797528766244,17.341644,%
4648,Memory Usage %,,,Memory,11797729829704,17.767799,%
4616,CPU Total Load,,,CPU,11797605445704,18.534607,%
4616,CPU Total Load,,,CPU,11797806319468,16.962788,%
4865,GPU Utilization,,,GPU Processor,11797641006164,0.041064,%
4866,GPU Memory Bus Busy,,,GPU Processor,11797641006164,1.450876,%
4865,GPU Utilization,,,GPU Processor,11797713965596,0.047758,%
4866,GPU Memory Bus Busy,,,GPU Processor,11797713965596,1.163206,%
4865,GPU Utilization,,,GPU Processor,11797789270488,0.044199,%
4866,GPU Memory Bus Busy,,,GPU Processor,11797789270488,1.364950,%
4865,GPU Utilization,,,GPU Processor,11797861698948,0.039597,%
4866,GPU Memory Bus Busy,,,GPU Processor,11797861698948,1.428346,%
4865,GPU Utilization,,,GPU Processor,11797935418984,0.039330,%
4866,GPU Memory Bus Busy,,,GPU Processor,11797935418984,1.511820,%
4865,GPU Utilization,,,GPU Processor,11798008504724,0.046066,%
4866,GPU Memory Bus Busy,,,GPU Processor,11798008504724,1.301071,%
4865,GPU Utilization,,,GPU Processor,11798081887332,0.050813,%
4866,GPU Memory Bus Busy,,,GPU Processor,11798081887332,1.193481,%
4648,Memory Usage %,,,Memory,11797930388972,21.551710,%
4648,Memory Usage %,,,Memory,11798131293000,22.707626,%
4648,Memory Usage %,,,Memory,11798332271960,23.122778,%
4648,Memory Usage %,,,Memory,11798534375004,23.123569,%
4616,CPU Total Load,,,CPU,11798007537108,34.967300,%
4616,CPU Total Load,,,CPU,11798209496268,89.145592,%
4865,GPU Utilization,,,GPU Processor,11798154729660,0.048571,%
4866,GPU Memory Bus Busy,,,GPU Processor,11798154729660,1.140602,%
4865,GPU Utilization,,,GPU Processor,11798227368408,0.046343,%
4866,GPU Memory Bus Busy,,,GPU Processor,11798227368408,1.202068,%
4865,GPU Utilization,,,GPU Processor,11798300655492,0.050049,%
4866,GPU Memory Bus Busy,,,GPU Processor,11798300655492,1.204284,%
4865,GPU Utilization,,,GPU Processor,11798373534480,0.045716,%
4866,GPU Memory Bus Busy,,,GPU Processor,11798373534480,1.232442,%
4865,GPU Utilization,,,GPU Processor,11798446702172,0.047033,%
4866,GPU Memory Bus Busy,,,GPU Processor,11798446702172,1.175390,%
4865,GPU Utilization,,,GPU Processor,11798519631080,0.041324,%
4866,GPU Memory Bus Busy,,,GPU Processor,11798519631080,1.339961,%
4865,GPU Utilization,,,GPU Processor,11798592636480,0.048515,%
4866,GPU Memory Bus Busy,,,GPU Processor,11798592636480,1.236493,%
4616,CPU Total Load,,,CPU,11798411894256,89.136017,%
4616,CPU Total Load,,,CPU,11798613075912,89.447098,%
4648,Memory Usage %,,,Memory,11798735774488,23.121059,%
4648,Memory Usage %,,,Memory,11798936589544,23.119959,%
4865,GPU Utilization,,,GPU Processor,11798666351784,0.046219,%
4866,GPU Memory Bus Busy,,,GPU Processor,11798666351784,1.289127,%
4865,GPU Utilization,,,GPU Processor,11798739688788,0.045365,%
4866,GPU Memory Bus Busy,,,GPU Processor,11798739688788,1.327829,%
4865,GPU Utilization,,,GPU Processor,11798812130924,0.046431,%
4866,GPU Memory Bus Busy,,,GPU Processor,11798812130924,1.201358,%
4865,GPU Utilization,,,GPU Processor,11798887559680,0.050063,%
4866,GPU Memory Bus Busy,,,GPU Processor,11798887559680,1.204669,%
4865,GPU Utilization,,,GPU Processor,11798959822832,0.048064,%
4866,GPU Memory Bus Busy,,,GPU Processor,11798959822832,1.175151,%
4865,GPU Utilization,,,GPU Processor,11799032976952,0.049461,%
4866,GPU Memory Bus Busy,,,GPU Processor,11799032976952,1.216165,%
4865,GPU Utilization,,,GPU Processor,11799106415148,0.045914,%
4866,GPU Memory Bus Busy,,,GPU Processor,11799106415148,1.312483,%
4616,CPU Total Load,,,CPU,11798814439620,90.279846,%
4616,CPU Total Load,,,CPU,11799015975396,90.097733,%
4648,Memory Usage %,,,Memory,11799137786020,23.137529,%
4648,Memory Usage %,,,Memory,11799338637840,17.256407,%
4616,CPU Total Load,,,CPU,11799217363492,51.160839,%
4616,CPU Total Load,,,CPU,11799418974824,16.974346,%
4865,GPU Utilization,,,GPU Processor,11799179514980,0.039905,%
4866,GPU Memory Bus Busy,,,GPU Processor,11799179514980,1.367225,%
4865,GPU Utilization,,,GPU Processor,11799252745644,0.040931,%
4866,GPU Memory Bus Busy,,,GPU Processor,11799252745644,1.465873,%
4865,GPU Utilization,,,GPU Processor,11799325100628,0.038445,%
4866,GPU Memory Bus Busy,,,GPU Processor,11799325100628,1.457714,%
